	diff_exp.Symbol	diff_exp.logFC	diff_exp.adj.P.Val
56	CHEK2	2.58780244185491	4.23394891443771e-13
57	NA	-3.7296394487271	4.49151511793795e-13
58	H2AFV	1.59165924337013	4.83074375725014e-13
59	NHSL1	-2.14380763989062	5.4016402249492e-13
60	CENPH	2.81520239812371	6.25264089697368e-13
61	STC2	-2.41179625346441	6.83296456459457e-13
62	ASGR2	-1.62514697746253	7.14213900944378e-13
63	KYNU	-2.38539891762731	7.14213900944378e-13
64	F7	-2.30482753277153	7.14213900944378e-13
65	EFR3B	2.28586716004913	7.14213900944378e-13
66	AJUBA	-2.21145347759722	7.14213900944378e-13
67	SULF2	2.36098879557143	7.56812998335755e-13
68	C9orf16	1.58785445291686	7.56812998335755e-13
69	NR1H4	-4.05150444378145	7.62388182511299e-13
70	SVIP	1.86550581932784	7.66184912749009e-13
71	DNAJC9	1.79944947891244	8.08649345223212e-13
72	IER5	1.57545652832978	8.39233576427984e-13
73	NMB	1.69554686956726	8.48679752067224e-13
74	SYNE2	2.65296677377675	8.65404061753188e-13
75	HYAL2	1.34116556063808	8.74199313505022e-13
76	KYNU	-2.54336693680994	8.93711306109321e-13
77	ASGR1	-1.94687593114155	1.07250714370099e-12
78	MYBL1	4.37199346790988	1.2011435076489e-12
79	NA	1.49308197504701	1.24147359381628e-12
80	CDKN3	2.57453925337711	1.24147359381628e-12
81	SULF2	2.20963390316207	1.26707155260019e-12
82	FEN1	2.69026891278978	1.27264840217091e-12
83	GJC1	2.17146257875007	1.27264840217091e-12
84	C9orf16	1.72421467509988	1.2784783455996e-12
85	GUSB	1.93673614105262	1.2970643512155e-12
86	SPC24	2.31742148921429	1.2970643512155e-12
87	PTPRH	-1.73428693324549	1.2970643512155e-12
88	PDE6D	1.92039004926502	1.2970643512155e-12
89	SLC17A9	-2.06491933714489	1.3645459734807e-12
90	CEP55	3.11043770082363	1.38203724945715e-12
91	MFSD11	1.6728538101837	1.42861173958134e-12
92	FAM171B	3.28069540094534	1.43139231533744e-12
93	PIGX	1.95020226559276	1.47904238880394e-12
94	CENPM	2.29943816363675	1.58319900204763e-12
95	ZHX2	-2.23497982946247	1.6375346251236e-12
96	DNASE1L1	1.45076827690705	1.69213753124006e-12
97	HEXB	1.56290716817816	1.69213753124006e-12
98	ENDOD1	1.97212266088476	1.69213753124006e-12
99	NR1H4	-3.74936460299143	1.69213753124006e-12
100	SVIP	1.72701680547154	1.70814963732788e-12
101	GALNT10	1.72847663019018	1.70814963732788e-12
102	CBX5	2.14473772318217	1.70814963732788e-12
103	CCDC15	3.46447789791906	1.70814963732788e-12
104	CDKN3	2.55274135760434	1.70814963732788e-12
105	RGN	-1.58967008685531	1.70968112244515e-12
106	KANK2	2.19709104760947	1.74742989223287e-12
107	DNAJC12	-2.54720606304372	1.74742989223287e-12
108	NA	-3.01140094857143	1.74742989223287e-12
109	BRCA1	4.21079944110475	1.78121284108866e-12
110	NA	1.75602021039547	1.78121284108866e-12
111	GLA	2.71105467773394	1.78121284108866e-12
112	CEP128	3.55621394832889	1.78121284108866e-12
113	RMI2	3.77364797318793	1.78121284108866e-12
114	NRGN	2.70083969447135	1.80901112786773e-12
115	POU2AF1	-2.73537020104718	2.06469219385215e-12
116	INHBE	-4.17900090728715	2.10299700360849e-12
117	GAS2L1	1.77351028498893	2.10299700360849e-12
118	GALNT1	1.51810217599971	2.16687645858009e-12
119	GDPD3	-1.75861586644427	2.16687645858009e-12
120	AJUBA	-1.72937228523301	2.36257867294369e-12
121	TK1	4.23685086545181	2.39673518075634e-12
122	NA	-2.42062570705798	2.79359133579312e-12
123	ANGPTL8	-1.70998920840476	2.79359133579312e-12
124	IL1RN	-2.45851682422742	2.79359133579312e-12
125	ZG16B	2.168517986468	2.8852400333754e-12
126	SYNM	1.907547684517	2.90854133879922e-12
127	FAM228B	2.14514520521986	3.01139340144385e-12
128	CDC6	4.24521856078415	3.01139340144385e-12
129	CCND3	1.59359955267375	3.11131023506136e-12
130	CASP8AP2	1.84341966842836	3.19667715417209e-12
131	SSUH2	-1.4569492602514	3.51343316605218e-12
132	KITLG	3.11795293833916	3.51343316605218e-12
133	GALNT10	1.92657078938958	3.5598871357975e-12
134	GINS3	2.87129885761498	3.57827559865036e-12
135	C18orf54	3.2602537219037	3.61036945650516e-12
136	TFR2	-1.38698086253654	3.64779519022138e-12
137	NA	-1.58219132314518	3.64779519022138e-12
138	CD47	2.44659407085392	3.64779519022138e-12
139	ALDH1L2	-3.16258030933709	3.64779519022138e-12
140	LAGE3	1.89152057139454	3.66162146850721e-12
141	TK1	4.03281204605428	3.66942491172898e-12
142	SEMA4F	1.60747017963834	3.81922989559458e-12
143	PQLC3	3.04494338768108	3.81922989559458e-12
144	CRYZ	-1.80355882576302	3.89869561441432e-12
145	CBX5	2.49936466076756	3.89869561441432e-12
146	CDC7	3.66063455208807	3.89869561441432e-12
147	MYLIP	1.68286201952985	3.89869561441432e-12
148	ASF1B	3.08454685390565	3.93098958292854e-12
149	GDE1	1.31607666949845	3.93098958292854e-12
150	SRSF8	-2.85767920362807	4.02842887873098e-12
151	PRADC1	2.40593755400587	4.18513230916438e-12
152	H2AFY	1.63253990318754	4.53773386519425e-12
153	ACTA2	1.70227289640118	4.63798847202265e-12
154	SMPDL3A	-2.22655305174873	4.7097619658993e-12
155	SFR1	2.32685369025387	4.71069496431833e-12
156	TWSG1	1.55811374710963	5.0339547089411e-12
157	SHMT2	-2.25918994709243	5.06144922898105e-12
158	CEP152	2.43114459317185	5.06144922898105e-12
159	CENPU	3.99681585581133	5.09037862351804e-12
160	TIMP2	1.59631826446411	5.09064481297334e-12
161	TOMM34	1.58438348942671	5.14365347839639e-12
162	RMI1	1.45052361622762	5.18172748568857e-12
163	IGFBP4	2.40780558105912	5.44430382372565e-12
164	NT5E	-2.10328656921219	5.45388387436512e-12
165	PGP	2.07353846352089	5.49663876963463e-12
166	GTF3C6	-1.55195114624132	5.55224456657378e-12
167	LINC01578	-1.58663763831933	5.72005901133286e-12
168	TUBB6	1.81776711835223	5.72005901133286e-12
169	NA	-1.54918331559533	5.72005901133286e-12
170	STK17B	1.76719955949349	5.72495694665618e-12
171	CSRP2	2.58473223680244	5.72495694665618e-12
172	SNN	1.50303496220414	5.72495694665618e-12
173	EME1	1.76876068417668	5.99314754647649e-12
174	H2AFX	2.1152768728098	6.05542264613473e-12
175	FEN1	2.75221528826466	6.53249932763213e-12
176	CTH	-2.05481248917872	6.65342100587979e-12
177	TFR2	-1.86764843455945	6.84020111939655e-12
178	DDB2	2.0576010839931	7.1387174415826e-12
179	RFC3	2.81384113827241	7.53582518685905e-12
180	SLC30A10	-3.20916790239876	7.77232348250035e-12
181	HAL	-2.62027615437562	7.77232348250035e-12
182	PAG1	3.43496274054825	7.91018047967145e-12
183	NA	1.9518205051108	8.07724732590526e-12
184	DDIT4	-1.95488731906225	8.07724732590526e-12
185	NA	1.39636628565956	8.07724732590526e-12
186	BCAT1	-2.00130149711436	8.34462861461152e-12
187	STC2	-1.95704368782584	8.36859536902662e-12
188	FANCI	3.9367424930776	8.36859536902662e-12
189	CEP85L	1.72221837320172	8.36859536902662e-12
190	CDT1	2.80665296320457	8.54484212971614e-12
191	MAGI2-AS3	-2.88452651781836	8.77978216233218e-12
192	KYNU	-1.95458341825494	8.8034545773682e-12
193	DSN1	3.17551076525055	8.83667180235740e-12
194	DNMT1	1.62510883507276	8.87287431497764e-12
195	CLN5	1.49498236387015	8.87287431497764e-12
196	ISG20	-1.94826439283995	8.87287431497764e-12
197	EFNB2	2.79563503743889	8.87287431497764e-12
198	FANCI	3.44222448058688	8.87287431497764e-12
199	DIAPH3	2.97986759030071	8.93586401722927e-12
200	H2AFV	1.36253453303163	8.93586401722927e-12
201	OSGEPL1	1.64921212190563	8.96688303815414e-12
202	BAAT	-1.97059728035401	9.04727062054625e-12
203	MCM8	3.07437523130068	9.24272542405507e-12
204	RAD18	1.95868542099868	9.24272542405507e-12
205	FKBP5	1.57874385500881	9.24272542405507e-12
206	FANCD2	3.20983608792886	1.0015325160316e-11
207	DCAF11	-1.23888311574813	1.04125876998982e-11
208	CEP78	1.89265778966663	1.103074588918e-11
209	AP2S1	1.15259177193166	1.14528214730745e-11
210	CDC25B	1.80930822547332	1.14528214730745e-11
211	APOH	-1.18238335534036	1.2255574771485e-11
212	UBE2T	3.28085286654826	1.2255574771485e-11
213	PLAC1	1.84074092702504	1.27977208146446e-11
214	NANOS1	2.43559227809123	1.32354002425996e-11
215	ACVR1C	2.0564167779887	1.32795831339997e-11
216	GAS2L3	2.28967181586594	1.34349038385168e-11
217	SKA1	2.78013420022908	1.35866312718968e-11
218	STRADA	1.24597253458893	1.41525117366031e-11
219	SLF1	3.15174066011032	1.41878644492959e-11
220	GLRB	2.90002549230879	1.4389264183387e-11
221	ASB16-AS1	1.60316171546154	1.47453609648994e-11
222	PCK1	-2.57382591045126	1.5028997901386e-11
223	TOPBP1	2.07659411489673	1.51263239948034e-11
224	SORBS2	-2.26523580400976	1.51263239948034e-11
225	CNNM4	1.85583646653992	1.53418734347263e-11
226	SGO2	2.24277195685339	1.53496070647544e-11
227	NA	1.5076225030979	1.53496070647544e-11
228	NA	-2.22690541468644	1.53496070647544e-11
229	CLSPN	2.78025709566924	1.5627214513919e-11
230	MKI67	2.229467597477	1.56516199600885e-11
231	C2	-2.29751937693404	1.57862164212259e-11
232	C18orf54	2.38932613747642	1.6100796325333e-11
233	ZWILCH	2.76671116080753	1.6597094785756e-11
234	BACE1	1.21170532844249	1.6597094785756e-11
235	SMPD1	1.56844756046422	1.6597094785756e-11
236	BARD1	2.37316063930721	1.85118009718257e-11
237	RFC2	1.82966764985257	1.85118009718257e-11
238	RFC4	2.87952467278888	1.9467466628005e-11
239	ITPRID2	1.49126353915397	2.02029089116475e-11
240	SMIM29	1.71877643441064	2.02029089116475e-11
241	TCF19	3.68376264424882	2.02084750529804e-11
242	BIRC5	3.04610306647425	2.02084750529804e-11
243	CHRNA5	1.80815632325335	2.04357005348079e-11
244	ARNTL2	1.54046469295917	2.05477594627703e-11
245	CENPN	2.44116384709086	2.06989305211647e-11
246	STOX1	2.04700187324347	2.10724121334134e-11
247	COLEC12	1.67642665826957	2.15767639933684e-11
248	PGM2L1	1.52986601138691	2.23897689765813e-11
249	TRMT5	1.74793817482183	2.23897689765813e-11
250	SGK2	-1.9070875580529	2.23897689765813e-11
251	CENPW	2.65533214830986	2.23897689765813e-11
252	RNFT2	1.67196387969391	2.26488539794511e-11
253	NA	1.37106966334501	2.27239079387311e-11
254	CPN1	-1.72788714125881	2.28664459490347e-11
255	MYO1D	1.76775063486397	2.337443511304e-11
256	NA	-1.48617117421797	2.337443511304e-11
257	ACADSB	-1.2330113212542	2.3561400025116e-11
258	RFC5	2.89738073995332	2.3561400025116e-11
259	BCAT1	-2.0000564171492	2.3561400025116e-11
260	NEIL3	3.82829097221824	2.3561400025116e-11
261	NA	1.36464306074425	2.365059993167e-11
262	NA	1.73695716461234	2.39749449338919e-11
263	CEP19	2.46145937438196	2.44049014143081e-11
264	SNRNP25	1.8792667140753	2.44049014143081e-11
265	CDR2L	2.11894582271258	2.44361243240024e-11
266	SKAP2	1.28636343590874	2.49016190175478e-11
267	DTL	4.83659320551855	2.5411000788694e-11
268	RPS6KA1	1.41820011960217	2.55862584658959e-11
269	WDR74	-1.43848808759793	2.60017382089749e-11
270	TENT5A	1.46180757380822	2.60017382089749e-11
271	NA	-1.98066063790911	2.62981921506609e-11
272	NA	1.73234951521718	2.64046027791714e-11
273	PEA15	1.24536661698906	2.66677410944900e-11
274	NA	-1.70519797394582	2.67938186506359e-11
275	SESN3	2.64328461451279	2.71838966278375e-11
276	BARD1	2.09970034827956	2.72328626483268e-11
277	REEP1	2.74916743821631	2.75148858530028e-11
278	RAD51	2.64261681304773	2.77050578560198e-11
279	FAM102B	2.29826951710803	2.77822788150633e-11
280	CEP72	1.67477719082076	2.78321843815969e-11
281	IL1RN	-2.23087384590877	2.82244385681931e-11
282	POLD3	1.98315171791762	2.83976857177301e-11
283	PCNA	2.49293612679829	2.86988965076265e-11
284	DHFR	2.64465170383009	2.95606448852189e-11
285	MYBL2	2.56089972762705	2.95610853147992e-11
286	BTG2	1.39640909366571	2.99939642622761e-11
287	CDK1	3.52609644614386	2.99939642622761e-11
288	KREMEN1	1.24790291118354	2.99939642622761e-11
289	ABCB9	1.37970564974397	3.01531879422381e-11
290	SHCBP1	3.38099939243915	3.11601406611524e-11
291	NA	-1.52302957720238	3.11601406611524e-11
292	AP4S1	-1.75133142180697	3.11601406611524e-11
293	GPR137B	2.0691548594378	3.20765198273055e-11
294	KAT6B	-1.26308182775634	3.22551986869418e-11
295	RFLNB	1.60784659330136	3.23850346709786e-11
296	HMGN2	1.63754034135241	3.29086378219905e-11
297	RNASEH2A	3.49838919445523	3.29086378219905e-11
298	TMEM251	1.16662820856895	3.37535147693446e-11
299	SRD5A1	1.85952355766409	3.41211119152119e-11
300	CDC6	3.68342567749044	3.41211119152119e-11
301	GLIPR2	2.4207183382835	3.4251336322181e-11
302	ALG6	1.72061151182931	3.42976715849882e-11
303	RADX	1.97461995695123	3.45158680566143e-11
304	TMEM8B	1.08290599467155	3.45158680566143e-11
305	CHTF18	1.8685168255904	3.45158680566143e-11
306	FUT8	1.53597115579795	3.48879704371594e-11
307	PIP4K2A	1.37902926915885	3.55571622206341e-11
308	RTTN	1.54112980877768	3.59912503023824e-11
309	SLC38A5	-2.04507861879038	3.60286208818108e-11
310	SLC40A1	1.57764313344392	3.62182320587918e-11
311	PIGX	2.11944287381995	3.69235062192173e-11
312	STXBP1	2.02062045201804	3.70105124534464e-11
313	MAFB	2.8509709543572	3.75131817425350e-11
314	PPDPF	1.4606087199508	3.77381855217362e-11
315	HHLA3	2.49007932924209	3.90302181207919e-11
316	UBR7	1.8943193197525	3.97209537119563e-11
317	CENPX	1.15997212088973	3.97209537119563e-11
318	NA	1.17608407417173	3.97278887786226e-11
319	FAM234A	1.35005909582546	3.97278887786226e-11
320	COCH	1.96958939341632	4.14387053142630e-11
321	FOXM1	2.65044176698996	4.24504960801361e-11
322	CCNE1	2.04079684610358	4.30856327614246e-11
323	CDK1	3.07863088744473	4.33852713016684e-11
324	GPAM	-2.8340685447354	4.33852713016684e-11
325	SLBP	1.63469834473935	4.46076661980317e-11
326	NA	-1.66942375727639	4.51685276816039e-11
327	ACYP1	1.94664323387026	4.53573949813953e-11
328	NAXE	1.14038008918708	4.71070092511964e-11
329	SERPINE1	-2.80409962152559	4.76150313286166e-11
330	CENPE	2.47699239419047	4.816937800022e-11
331	PIGK	1.63870986890503	4.90987877841982e-11
332	CENPN	2.72395645249864	4.91761704879858e-11
333	RNASEH2C	1.30757343235322	5.08427921874444e-11
334	NA	1.4896698345329	5.13074662055948e-11
335	HERPUD1	-1.48107633388474	5.16251805808969e-11
336	NT5E	-1.87992684989602	5.16409140085901e-11
337	S1PR3	2.37544618795704	5.21822611663913e-11
338	MASTL	2.71094289285123	5.26857835471582e-11
339	NA	1.4870966306816	5.31127504942081e-11
340	STAP2	-1.37977698981478	5.37931784599536e-11
341	JPT1	1.53971749424982	5.37931784599536e-11
342	VPS51	-1.1054298800538	5.42058753641384e-11
343	B3GAT3	1.49184764132117	5.43256079933687e-11
344	EXO1	3.74230321893843	5.4468566565947e-11
345	NAA38	1.37109346962439	5.4701785753918e-11
346	STMN1	2.05471741481739	5.4701785753918e-11
347	TBC1D31	1.88884838488629	5.62305455039247e-11
348	CCL20	-2.20490208573929	5.70620258678209e-11
349	NA	1.39232041900107	5.71650263681801e-11
350	HAL	-3.0999123772454	5.71650263681801e-11
351	FDXR	1.39669035557523	5.74154586739309e-11
352	ZMYND8	-1.29829811313486	5.82778563138351e-11
353	JAM3	1.4123804986042	5.94684121771849e-11
354	TYMS	2.21239056049635	5.97881695112705e-11
355	PIMREG	1.7712453143254	5.97881695112705e-11
356	CDC45	2.88281176718629	6.01800635599747e-11
357	ADH4	-2.26442405789907	6.02796332049972e-11
358	TMEM116	1.29673008686164	6.02796332049972e-11
359	LUZP1	1.07142206961142	6.0292732675747e-11
360	TP53I3	1.11079684701084	6.0292732675747e-11
361	CKS1B	2.02165988444351	6.09059315220813e-11
362	FZD1	1.62934933036587	6.17623735100767e-11
363	LGMN	1.48197965801694	6.18543522633526e-11
364	NEK2	2.33790612587404	6.19822386358193e-11
365	PSPH	-1.48772968459159	6.20305202906342e-11
366	PCYOX1L	2.39592291655703	6.30743775315746e-11
367	PPARG	-1.46939192972447	6.31348411645389e-11
368	ARL6IP6	1.2637805211804	6.42693150479221e-11
369	GXYLT2	1.89510284833955	6.50280431423742e-11
370	MCM10	4.81886354006259	6.54551433167241e-11
371	BICDL1	1.46126649659793	6.54551433167241e-11
372	CSRP2	3.19258027260418	6.57801915053039e-11
373	HAT1	2.09181462448575	6.63616349181611e-11
374	NUDT7	1.60700867993846	6.63616349181611e-11
375	PROC	-1.24358149856397	6.63616349181611e-11
376	FANCB	3.07679008486627	6.67618714654791e-11
377	TUBB4B	1.6614600111742	6.82677197207878e-11
378	GPAM	-3.17390769003941	6.84026643023644e-11
379	PPP1R16A	-1.49190049834724	6.99844953008307e-11
380	TCFL5	1.12236902487364	6.99844953008307e-11
381	MICB	2.54307097784686	7.17621871030748e-11
382	BRIP1	4.02326043149181	7.24105846311678e-11
383	SKAP2	1.33622905297838	7.50424665858692e-11
384	CTH	-2.0012290082264	7.53020726883599e-11
385	AP2S1	1.11669625473838	7.68907037051481e-11
386	HPD	-1.73443832555991	7.7305808323077e-11
387	CENPI	2.4947509989792	7.85832858534979e-11
388	CDCA4	1.54439023433897	7.90542226493049e-11
389	CENPU	3.94587284584617	7.92348525958901e-11
390	STRADA	1.18756949062136	7.98956373919769e-11
391	RPA1	2.08881158483164	8.08572109262441e-11
392	SFR1	2.22337269798376	8.08572109262441e-11
393	RAD54B	2.34876065787177	8.08572109262441e-11
394	SORBS2	-1.81740117515188	8.08572109262441e-11
395	LY6E	1.77796820543341	8.08574432048835e-11
396	PCSK5	2.53137059116233	8.10385786980849e-11
397	SHMT2	-1.86760219529392	8.12221496735452e-11
398	NA	-1.81002236556805	8.12221496735452e-11
399	NA	1.98839966648109	8.12221496735452e-11
400	RBCK1	-1.4270897870148	8.12221496735452e-11
401	ZBTB2	-1.59406131520145	8.12675094469047e-11
402	B4GALT6	1.81266828084841	8.15138364793822e-11
403	GDE1	1.21412212057799	8.19983612931762e-11
404	HJURP	2.56124414743474	8.23198572212006e-11
405	NCAPG2	3.03158314485098	8.23198572212006e-11
406	GTSE1	2.61493738628776	8.23743330753062e-11
407	KCNMB3	-2.61821811523075	8.23743330753062e-11
408	CDCA5	2.83671760561546	8.23743330753062e-11
409	E2F1	2.2144438062983	8.36976576420789e-11
410	TBC1D2B	1.31528685899444	8.45793782525851e-11
411	CENPU	2.57527260573563	8.53485108239462e-11
412	NA	-1.99302717384659	8.55028101128898e-11
413	SCARB2	0.98604473487913	8.70413667405523e-11
414	MCM7	1.98389552975009	8.71557253525516e-11
415	SLC29A1	1.41018443002644	8.78811481066244e-11
416	ZBED3	-1.60582227534846	8.92662207168348e-11
417	NCAPD3	1.6770654076861	8.92662207168348e-11
418	DCLRE1B	1.87491922633742	9.22361401084846e-11
419	VRK1	2.91049356296878	9.23374573533207e-11
420	AP2S1	1.20471054900463	9.2767587538762e-11
421	BRCA2	3.28374353087469	9.31576292624598e-11
422	ZFAND2A	-1.80986600517475	9.31576292624598e-11
423	NT5E	-2.20037966060518	9.31576292624598e-11
424	SRR	1.57073542499649	9.41131827852503e-11
425	PLK4	3.04856109352225	9.41131827852503e-11
426	TOP2A	2.576965458212	9.42721666174814e-11
427	CD59	1.24094888030009	9.47612809178551e-11
428	CHAF1A	2.71472235868481	9.49828991209291e-11
429	EME1	2.61266821454724	9.5376707085346e-11
430	NUDT1	2.68470726355773	9.80418889410682e-11
431	NA	-2.88160263070235	9.86833654395497e-11
432	CENPJ	2.2528047670748	9.93019430558873e-11
433	RBMS1	-1.25552757016317	9.93019430558873e-11
434	CHST13	-1.35318379451367	1.00493831009987e-10
435	DNMT3A	-1.27093687756154	1.02840643623495e-10
436	DCK	2.24056724147674	1.02840643623495e-10
437	MELK	3.22692298117587	1.06534382017921e-10
438	CHAF1A	2.18482529865764	1.0681998325346e-10
439	ITIH3	-2.2402071261068	1.13336827933782e-10
440	MND1	2.90149854652989	1.14145868117073e-10
441	NA	1.84628053953809	1.19006259010111e-10
442	DHFR	2.56677148185909	1.19006259010111e-10
443	UFD1	1.03356408511309	1.19677720741115e-10
444	NA	1.79670149302879	1.24986363616606e-10
445	GINS4	2.16151513766046	1.25427284316314e-10
446	SNN	1.16905793394716	1.25427284316314e-10
447	IRS1	-2.08290311018761	1.25427284316314e-10
448	AHSG	-1.1109001767503	1.25427284316314e-10
449	CMC4	1.15514049604055	1.25427284316314e-10
450	ITGB3BP	1.55923717213909	1.26242779059166e-10
451	GLT8D1	-1.12344300102959	1.26560680594685e-10
452	TYMS	2.34135688259863	1.28173235883936e-10
453	CARHSP1	1.08785779900838	1.30799287044379e-10
454	FAM220A	1.20851292248804	1.31816899501457e-10
455	FANCM	1.98459651478701	1.32090226950371e-10
456	DYNLT1	1.07333874855903	1.35542684763587e-10
457	ARHGEF3	1.35566941335308	1.36686890914316e-10
458	PCLAF	3.06288539519542	1.38341219187517e-10
459	TNFSF4	-2.63599827813144	1.41204193029833e-10
460	STIL	2.43172932641896	1.41730006052256e-10
461	G6PD	2.09934333050637	1.4188391964602e-10
462	ALG14	-1.50669419665646	1.4188391964602e-10
463	RFC5	2.7505519374388	1.4188391964602e-10
464	NA	-2.3390797357111	1.42424900388908e-10
465	MTFR2	3.04689910211498	1.42424900388908e-10
466	BIK	2.2294915538074	1.46263478179889e-10
467	UBL7-AS1	1.79878748293415	1.46660608162526e-10
468	NPEPL1	-2.35820272098792	1.49284181182252e-10
469	SGCB	1.14569720271069	1.49284181182252e-10
470	DKK4	2.00922181957842	1.51087022671631e-10
471	NA	-1.70733422361349	1.52801901592104e-10
472	NCAPG	3.17852104373519	1.54215357207866e-10
473	TXNDC16	1.68198038185944	1.5528983977195e-10
474	MCM4	2.51679490967669	1.59287236009327e-10
475	DNAJC9	1.73186070681336	1.60134079757578e-10
476	TIMELESS	2.2765168791788	1.60717099865531e-10
477	ZFP69B	-1.85669021081229	1.60717099865531e-10
478	GMNN	1.59074332354191	1.60717099865531e-10
479	CRISPLD2	2.2640355170836	1.60717099865531e-10
480	GSTM3	1.48360865280011	1.61200111188583e-10
481	TBC1D8	1.27699360602526	1.61200111188583e-10
482	NA	-2.66956577993858	1.62264457605806e-10
483	ZMYND8	-1.12824575106378	1.65202788805952e-10
484	TMEM39A	-1.08303496067941	1.66782857330697e-10
485	PSMC3IP	2.55105437289075	1.68465703351357e-10
486	COCH	2.06331226441294	1.68862532001681e-10
487	CREG1	1.21070144666014	1.69450393785784e-10
488	EEF1A1	-1.32200262553512	1.70026220605617e-10
489	ATP8A1	1.48233342927062	1.70164205077724e-10
490	MAPK13	-1.37358283221146	1.72315865805787e-10
491	ART4	-1.73122254881062	1.73110506066348e-10
492	ATP10D	2.01289786536766	1.73234646222438e-10
493	FN3KRP	1.37271635709201	1.73719484086053e-10
494	LRRC41	-1.28793574892561	1.75026912591219e-10
495	CEMIP	2.23940988415183	1.76384635692736e-10
496	ANAPC11	1.35843728987459	1.77177400477259e-10
497	WDR34	1.6158670206645	1.82696441191656e-10
498	TMEM14A	1.63541435340872	1.887801033199e-10
499	FHL1	1.73821084052461	1.92456576699375e-10
500	CDK1	3.19250045244095	1.92481143144443e-10
501	HSPA4L	1.18668395482084	1.92710752091808e-10
502	NA	-1.31712540920387	1.92953854009532e-10
503	ECPAS	-1.18853333007577	1.92953854009532e-10
504	RAD51C	1.72304313492728	1.93146544045503e-10
505	ATP6AP2	1.02911775156546	1.93443715507702e-10
506	KIF2C	2.82074673762418	1.94172611008946e-10
507	ALKBH7	-1.24098331693518	1.95408966524855e-10
508	NA	-2.71874758625111	1.96916755272474e-10
509	LSM3	1.53544336238808	1.96993240425855e-10
510	MKI67	2.42390938534292	1.99127590167085e-10
511	GM2A	1.92278343173942	1.9915068698632e-10
512	TIMP2	1.34711386232937	2.00401594665479e-10
513	CYP2U1	1.59693126743439	2.01919954423239e-10
514	CFLAR	-2.04813401875859	2.04622766581519e-10
515	CYGB	1.87420333872372	2.04622766581519e-10
516	SIAE	1.39648137903424	2.0674723646027e-10
517	ASPM	1.9708333405265	2.06868832588254e-10
518	ATP5F1D	-1.15256242708428	2.07607604725748e-10
519	NAV2	-2.02763157601669	2.08833399998923e-10
520	ARHGEF40	-1.0249748854324	2.0990456910996e-10
